mol_id,smiles,homo,lumo,gap,h298,gap_eV
gdb_78064,CC1N2C(C=O)C2C1=O,-0.2463,-0.0635,0.1828,-437.845376,4.974241405766606
gdb_78093,OC1C2C(CC12O)C#C,-0.2473,0.0496,0.2969,-421.738945,8.079060576433838
gdb_78097,CC12OC(C=O)C1C2O,-0.241,-0.0226,0.2184,-458.911564,5.942966756123779
gdb_78189,CC1C2C(O)C(C#C)N12,-0.2311,0.0231,0.2542,-401.847217,6.917134383730149
gdb_78238,CC1C2C1C(O)CC2C,-0.2568,0.0782,0.335,-388.282851,9.11581439240598
gdb_78331,OC1C2C1C1(O)COC21,-0.2356,0.054,0.2897,-458.871711,7.883138595462723
gdb_78339,CC1C2N1C1(CC1)C2=O,-0.2411,-0.0203,0.2209,-401.903517,6.0109952217387494
gdb_78352,CC1C2C(O)C3(CC3)N12,-0.2328,0.0612,0.294,-403.072569,8.00014755632047
gdb_78421,CC1C2C1C1C3OC1C23,-0.2279,0.0898,0.3176,-385.801806,8.642336271725789
gdb_78467,CC1C2C1C1CC2CO1,-0.2404,0.091,0.3314,-387.073079,9.017853401920423
gdb_78507,CN1C2C3(C)CC1C23O,-0.2011,0.0746,0.2757,-403.064924,7.502179188018891
gdb_78539,CC1C2C3(C)OC3C12C,-0.2172,0.0688,0.286,-387.013684,7.782456466352567
gdb_78609,CC1C2N3C(C)C2(O)C13,-0.2379,0.0739,0.3118,-403.051316,8.484510231499058
gdb_78610,CC1N2C3C(O)C2C13C,-0.2272,0.0636,0.2908,-403.045532,7.91307112033331
gdb_78617,CC12C3C(C1O)C(=O)N23,-0.2438,0.0011,0.2449,-437.833315,6.664068491642461
gdb_78710,CC1C2N3C1C=CC23C,-0.2088,0.0064,0.2152,-365.973284,5.855890320136617
gdb_78723,CC1C2N3C1CC23C#N,-0.2675,0.0011,0.2687,-380.821366,7.311699484296975
gdb_78762,CC1C2C3C2(C)CC13C,-0.2354,0.0917,0.3271,-351.114508,8.900844441062674
gdb_78769,CC1N2C3C2(C)CC13O,-0.2299,0.0683,0.2983,-403.083813,8.11715651717822
gdb_78841,OC1C2C3C1C(C=O)N23,-0.2474,-0.0349,0.2125,-437.797442,5.782419577272449
gdb_78845,CC12C3C4C(C(O)C13)N24,-0.2273,0.0713,0.2986,-401.883243,8.125319933052015
gdb_78859,CC1C2C3C(N13)C21CC1,-0.2298,0.0893,0.3191,-365.919539,8.68315335109477
gdb_78889,OC1C2C3C2C2C3C12O,-0.2196,0.0669,0.2865,-421.759831,7.796062159475561
gdb_78890,OC1C2C3C4C(N23)C14O,-0.2303,0.0602,0.2904,-437.800085,7.902186565834914
gdb_78986,CC1C2C3C4C3C2(C)N14,-0.2132,0.0842,0.2974,-365.920049,8.092666269556831
gdb_79027,CC1C2C3C4OC4C2C13,-0.2501,0.0767,0.3267,-385.811317,8.889959886564279
gdb_79029,CN1C2C3C4CC4C2C13,-0.2074,0.097,0.3044,-365.913553,8.283145973278748
gdb_79105,CN1C2C3CC(=O)C1C23,-0.2104,-0.0176,0.1928,-401.914919,5.246355268226486
gdb_79158,OC1C2C3CC(O)C2C13,-0.2575,0.0793,0.3368,-422.973479,9.164794887648759
gdb_79234,CC12C3CC1(C)C(O)C23,-0.2357,0.0702,0.3059,-387.04024,8.323963052647729
gdb_79246,CC1C2N3CC1(C)C23C,-0.2263,0.0794,0.3057,-367.155364,8.318520775398532
gdb_79251,OC1C2C3CC1(O)C23O,-0.2274,0.0604,0.2877,-458.889181,7.828715822970747
gdb_79312,OC1C2C3CC1C23C#N,-0.2632,0.0154,0.2786,-400.706268,7.581092208132257
gdb_79342,CC1C2C3OC1OC23C,-0.2335,0.0953,0.3287,-423.018214,8.944382659056256
gdb_79366,CC1C2C3CC2(C#C)C13,-0.2497,0.0425,0.2923,-348.642984,7.953888199702292
gdb_79429,CN1C2C3OC2(C=O)C13,-0.2347,-0.0462,0.1885,-437.750289,5.1293463073687375
gdb_79436,CC1C2C3CN2C1C3=O,-0.2212,-0.0151,0.2062,-401.902504,5.610987843922725
gdb_79508,CC1C2C3CC2C3C1=O,-0.2306,-0.0104,0.2202,-385.869547,5.9919472513665575
gdb_79612,CC1C2N1C1CC1C2=O,-0.2397,-0.029,0.2107,-401.919685,5.733439082029672
gdb_79619,OC1C2C3CN3C(=O)C12,-0.2487,-0.0131,0.2356,-437.851727,6.411002599554773
gdb_79645,CC1C2C3CC3C12C#C,-0.2028,0.034,0.2367,-348.634985,6.440935124425359
gdb_79652,CC1C2C3OC3C12C#N,-0.2532,0.0004,0.2536,-400.670415,6.900807551982556
gdb_79676,CC1C2C3CN3C12C=O,-0.234,-0.0308,0.2033,-401.856575,5.53207482380936
gdb_79713,OC1C2C3CN3C1C2O,-0.2182,0.0654,0.2836,-438.999903,7.717149139362197
gdb_79811,CC12CCC3C(C1O)N23,-0.2391,0.0552,0.2943,-403.117153,8.008310972194268
gdb_79830,CC12C3CCC1C(O)C23,-0.2397,0.0812,0.321,-387.068286,8.734854984962148
gdb_79940,OC1C2N=C3OCC3C12,-0.2419,-0.0019,0.24,-437.823398,6.530732699037119
gdb_79980,OC1C2N=CN(C=O)C12,-0.2429,-0.033,0.2099,-453.941967,5.7116699730328815
gdb_80004,OC1C2C=CC11COC21,-0.2382,-0.0125,0.2256,-421.717912,6.138888737094892
gdb_80039,CN1C2C=CC1C2C=O,-0.2171,-0.0248,0.1923,-401.873563,5.232749575103492
gdb_80076,OC1C2C=CC3CC3C12,-0.2252,0.0096,0.2347,-385.859846,6.3865123519333835
gdb_80136,OC1C2N=CNC2C1=O,-0.2281,-0.0416,0.1865,-453.937867,5.074923534876762
gdb_80174,CC1C2CC(=O)C(C)C12,-0.2367,-0.0133,0.2234,-387.109392,6.079023687353718
gdb_80194,OC1C2OC(=N)C(O)C12,-0.2498,0.007,0.2568,-475.00165,6.987883987969718
gdb_80352,OC1C2OC(C#C)C12O,-0.2324,0.0049,0.2372,-457.651137,6.454540817548353
gdb_80362,CC1C2CC(C)(C#N)N12,-0.2477,0.016,0.2638,-382.033514,7.178363691691634
gdb_80389,CC1C2CC(C)(O)C12O,-0.2455,0.0729,0.3184,-424.18871,8.66410538072258
gdb_80399,CC1(O)CC2C(O)C2C1,-0.2477,0.0635,0.3112,-424.212692,8.468183399751466
gdb_80413,CC1N2CC(O)(C2)C1=O,-0.2284,-0.0241,0.2043,-439.061047,5.559286210055348
gdb_80414,CN1C2CC(C)(C2)C1=O,-0.227,0.0303,0.2573,-403.158995,7.001489681092711
gdb_80438,CC1C2OC(C)(C=O)C12,-0.2438,-0.0257,0.2181,-422.983012,5.9348033402499825
gdb_80472,CC1C2C(O)C(C)CN12,-0.2156,0.0556,0.2712,-404.316647,7.3797279499119455
gdb_80604,CC1C2OC(C1C)C2=O,-0.2478,-0.0134,0.2344,-423.010894,6.378348936059587
gdb_80674,CC1C2CC(C3CO3)C12,-0.2443,0.0862,0.3305,-387.024794,8.993363154299034
gdb_80695,CC12C(O)C1CN2C=O,-0.2362,0.0178,0.254,-439.057547,6.911692106480952
gdb_80787,OC1C2NC1(C#C)C2=O,-0.2446,-0.0209,0.2237,-436.578649,6.0871871032275155
gdb_80788,OC1C2NC1(C#N)C2=O,-0.2724,-0.0419,0.2305,-452.680669,6.272224529700234
gdb_80831,CC1C2CC1(C)C(=O)N2,-0.2347,0.0244,0.2592,-403.161227,7.053191314960089
gdb_80960,CC12NC(C1O)C2C=O,-0.2414,-0.0389,0.2025,-439.014412,5.51030571481257
gdb_81041,OC1C2CC1(O)CCC2,-0.2459,0.0681,0.314,-424.219455,8.544375281240232
gdb_81056,CN1C2CC1(C2)C(N)=O,-0.2281,0.0199,0.248,-419.154297,6.748423789005024
gdb_81076,OC1C2CC1(C2)C1CO1,-0.2556,0.0667,0.3223,-422.937451,8.77022978708193
gdb_81324,OC1C2NC1C(=C2)C#C,-0.2217,-0.0345,0.1872,-400.662102,5.093971505248954
gdb_81374,CC1C2CC1C(O)CO2,-0.2352,0.0699,0.3051,-424.20015,8.302193943650938
gdb_81412,OC1C2CC1C(O2)C=O,-0.2407,-0.0336,0.2071,-458.924524,5.6354780915441145
gdb_81532,CC1C2NC1C2(O)C=O,-0.2314,-0.0457,0.1857,-439.00369,5.053154425879971
gdb_81607,CN1C2CC1C2CC#N,-0.2175,0.0329,0.2504,-381.98415,6.813731115995395
gdb_81616,CC1C2CC1C2NC=O,-0.2455,0.0306,0.2761,-403.113298,7.513063742517287
gdb_81635,OC1C2NC1C2OC=N,-0.2604,0.0147,0.2751,-455.050699,7.485852356271299
gdb_81702,CC1C2CC1COCC2,-0.2466,0.0828,0.3294,-388.279841,8.963430629428448
gdb_81724,CN1C2CC2(C#N)C1=O,-0.2606,-0.0158,0.2448,-416.802119,6.661347353017862
gdb_81747,CC1C2NC2(C#C)C1C,-0.2213,0.0334,0.2547,-365.934158,6.930740076853143
gdb_81789,CC12NC1C(O)C21CO1,-0.2345,0.0651,0.2996,-439.005583,8.152531319298005
gdb_81867,CC1C2CC2(O)CC1=O,-0.2402,-0.0205,0.2197,-423.037515,5.978341558243564
gdb_82027,CC1(C=O)C2OC2C1O,-0.2544,-0.0312,0.2232,-458.917917,6.073581410104522
gdb_82031,CC1C2NC2C1(C)C=O,-0.2382,-0.0246,0.2136,-403.106337,5.812352102143037
gdb_82173,CC1C2CC2C2(C)CC12,-0.2365,0.0826,0.3191,-351.135758,8.68315335109477
gdb_82194,CC12CN1C1CC1C2O,-0.225,0.062,0.287,-403.097245,7.8096678525985554
gdb_82195,CC12NC1C1CC1C2O,-0.2307,0.0669,0.2976,-403.110392,8.098108546806028
gdb_82210,CC1C2OC2C2CC12O,-0.2539,0.0701,0.3241,-422.991166,8.819210282324711
gdb_82223,CC1C2CC2C2CC1O2,-0.2359,0.0781,0.314,-387.059423,8.544375281240232
gdb_82230,OC1C2NC2C2CC1C2,-0.2438,0.0672,0.3109,-403.109831,8.46001998387767
gdb_82313,CC1C2(CC2)CN2CC12,-0.2253,0.0822,0.3075,-367.175948,8.36750127064131
gdb_82401,CC1C2CC2COC1=O,-0.2608,0.0151,0.2759,-423.052932,7.507621465268088
gdb_82433,OC1C2NC2CNC1=O,-0.2512,0.0258,0.277,-455.150733,7.537553990138677
gdb_82520,CN1C2CC3(C)OC3C12,-0.2129,0.0663,0.2792,-403.096867,7.597419039879849
gdb_82559,OC1C2CC3(C2)OCC13,-0.2437,0.0677,0.3114,-422.947194,8.473625677000664
gdb_82580,OC1C2OC3(COC3)C12,-0.244,0.0507,0.2947,-458.874022,8.019195526692664
gdb_82759,OC1C2CC3C2CC13O,-0.2436,0.0626,0.3062,-422.982264,8.332126468521526
gdb_82792,CC1C2CC3C=CC1N23,-0.2064,0.0116,0.218,-365.975818,5.932082201625383
gdb_82802,CC1C2CC3CC(C3)C12,-0.2469,0.0787,0.3256,-351.128094,8.860027361693692
gdb_82875,CC1C2CN3CC2(O)C13,-0.2221,0.0688,0.2909,-403.080465,7.915792258957909
gdb_82894,CN1C2CC3OC2C13C,-0.2117,0.0784,0.2901,-403.08052,7.894023149961119
gdb_82929,CC12C(O)C1CC1CC21,-0.2306,0.0732,0.3039,-387.056565,8.269540280155754
gdb_83089,CC1C2OC=NC1C2O,-0.2425,0.0138,0.2562,-439.064064,6.971557156222125
gdb_83359,CC12COC(CO1)C2O,-0.2398,0.0589,0.2986,-460.151797,8.125319933052015
gdb_83369,CC1C2OCC1(C)CO2,-0.2463,0.0721,0.3184,-424.233773,8.66410538072258
gdb_83414,NC1C2[NH2+]CC12C([O-])=O,-0.1769,-0.0013,0.1756,-455.066354,4.778319424795493
gdb_83441,OC1C2OCC12N1CC1,-0.2211,0.0563,0.2773,-438.97961,7.545717406012471
gdb_83480,CC1C2CCC1C(=N)O2,-0.2498,0.0358,0.2856,-403.177324,7.771571911854173
gdb_83499,OC1C2CNC1C(=N)O2,-0.2432,0.0192,0.2624,-455.142478,7.140267750947252
gdb_83552,CC1C2CCC1C2C#C,-0.2474,0.0552,0.3026,-349.908584,8.234165478035967
gdb_83553,CC1C2CCC1C2C#N,-0.295,0.036,0.331,-366.018032,9.006968847422028
gdb_83570,CC1C2CCC1N=CO2,-0.2426,0.0269,0.2695,-403.172747,7.333468593293766
gdb_83610,CC1C2CCC22CCC12,-0.2464,0.0896,0.336,-351.109915,9.143025778651968
gdb_83637,CC1C2CCC2C1(C)O,-0.2441,0.0709,0.315,-388.258886,8.57158666748622
gdb_83688,CC1C2COC2C1C=O,-0.2424,-0.0163,0.2261,-422.987022,6.152494430217886
gdb_83729,OC1C2OCC2CC1=O,-0.2344,-0.0266,0.2079,-458.956386,5.657247200540905
gdb_83738,CC1C2N1CCC21CO1,-0.233,0.0783,0.3113,-403.106912,8.470904538376065
gdb_83739,CC1C2OCC3(CC3)C12,-0.2323,0.0851,0.3174,-387.053183,8.63689399447659
gdb_83783,OC1C2OCC3CC2C13,-0.2442,0.0727,0.3169,-422.982827,8.623288301353597
gdb_83887,OC1C2COCC(O)C12,-0.2371,0.0515,0.2886,-460.128857,7.853206070592137
gdb_83985,CC1C2CCCC=CC12,-0.2247,0.0252,0.25,-351.146919,6.802846561497
gdb_84067,CC1C(O)C=C(C)C1=O,-0.2391,-0.0492,0.19,-423.060291,5.17016338673772
gdb_84162,CC1C=C(C)CNC1=O,-0.2366,0.0169,0.2535,-403.198995,6.898086413357958
gdb_84288,OC1C=C2COC3C1C23,-0.2318,-0.0301,0.2017,-421.75227,5.488536605815779
gdb_84489,OC1C=CC2(CC2)C1=O,-0.2346,-0.0291,0.2056,-421.8272,5.594661012175132
gdb_84499,CC1C=CC2(CO2)C1C,-0.238,0.0105,0.2485,-387.077959,6.762029482128018
gdb_84511,CC1C=CC23CC12OC3,-0.2235,0.008,0.2315,-385.830808,6.299435915946222
gdb_84582,CC1C=CC2CC(=O)C12,-0.2371,-0.0196,0.2175,-385.905601,5.91847650850239
gdb_84588,OC1C=CC2CC(=O)C12,-0.2519,-0.0325,0.2194,-421.831838,5.970178142369767
gdb_84655,CC1C=CC2CC2C1O,-0.2388,0.0092,0.248,-387.079897,6.748423789005024
gdb_84709,CC1C=CC2CCCC12,-0.2336,0.0292,0.2628,-351.180543,7.151152305445645
gdb_84735,OC1C=CC=CCC1=O,-0.2409,-0.0391,0.2018,-421.847302,5.491257744440379
gdb_84757,CC1C=CC(=O)OC=N1,-0.2654,-0.0602,0.2052,-437.911393,5.583776457676737
gdb_84768,CC1C=CCC1(O)C#N,-0.258,0.0072,0.2652,-401.963058,7.216459632436017
gdb_84776,NC1C=CCC1(O)C#N,-0.2471,0.0017,0.2488,-418.00933,6.770192898001814
gdb_84834,CC1C=CCC2(O)CC12,-0.2385,0.0251,0.2636,-387.086229,7.1729214144424365
gdb_84858,OC1C=CCC2CCC12,-0.243,0.0157,0.2588,-387.081005,7.042306760461694
gdb_84888,OC1C=CCCC11CC1,-0.2455,0.0149,0.2604,-387.083167,7.085844978455276
gdb_84982,OC1CC(=O)C(=C1)C#C,-0.2466,-0.0626,0.184,-420.614934,5.006895069261792
gdb_85109,CC1OC(=O)C1(N)C#C,-0.2481,-0.0107,0.2374,-437.858277,6.4599830947975505
gdb_85113,CN1CC(=O)C1(C)C#C,-0.2315,-0.0302,0.2013,-401.894661,5.477652051317384
gdb_85297,CC1CC(=O)C2CC1C2,-0.2316,-0.0044,0.2272,-387.108692,6.182426955088474
gdb_85323,CC1OC(=O)C2NCC12,-0.2357,0.0079,0.2436,-439.095062,6.6286936895226765
gdb_85437,CC1CC(=O)CC11CO1,-0.2416,-0.0203,0.2213,-423.033924,6.021879776237144
gdb_85440,CC1NC(=O)CC11CC1,-0.2358,0.038,0.2737,-403.180943,7.447756415526915
gdb_85444,CC1NC(=O)OC11CC1,-0.2582,0.0552,0.3134,-439.119689,8.528048449492639
gdb_85472,CC1NC(=O)OC1C#C,-0.2662,0.0118,0.278,-437.893081,7.564765376384664
gdb_85513,OC1CC(=O)CC1C=O,-0.2446,-0.0276,0.2171,-458.989405,5.907591954003994
gdb_85553,CC1=CNC(=O)CC1O,-0.2199,-0.0122,0.2078,-439.129422,5.6545260619163065
gdb_85658,CC1=CC(O)CC1C#C,-0.2472,0.0084,0.2556,-385.86252,6.955230324474532
gdb_85689,CC1NC(C#N)C11CC1,-0.2481,0.0157,0.2638,-382.039588,7.178363691691634
gdb_85780,CN1CC(C([O-])=O)C1=[NH2+],-0.1887,0.0466,0.2353,-455.156802,6.402839183680976
gdb_85863,CC1(O)CC(O)C11CN1,-0.2355,0.067,0.3025,-440.232122,8.23144433941137
gdb_85893,CN1CC(C)(C)C1C=O,-0.2243,-0.0275,0.1968,-404.329727,5.3552008132104385
gdb_85926,CC1CC(C)(C)OC1=O,-0.2585,0.018,0.2766,-424.288664,7.526669435640281
gdb_85929,CC1OC(C)(C)OC1=N,-0.2633,0.0259,0.2893,-440.316254,7.872254040964328
gdb_85962,C[NH+]1CC(C)(C1)C([O-])=O,-0.1808,-0.001,0.1798,-440.247683,4.892607247028642
gdb_85978,CC1CC(C)(O1)C1CO1,-0.2422,0.0838,0.3259,-424.189834,8.86819077756749
gdb_86002,CC1CC(O)(C=O)C1O,-0.2452,-0.0331,0.2121,-460.145005,5.771535022774055
gdb_86032,CC1CC(C)(CC#N)O1,-0.2591,0.0293,0.2883,-403.153257,7.84504265471834
gdb_86038,OC1CC(O)(CC#C)C1,-0.2507,0.0439,0.2946,-422.969167,8.016474388068064
gdb_86046,CC1CC(C)(CC=O)C1,-0.2435,-0.0192,0.2243,-388.290013,6.103513934975108
gdb_86070,CC1CC(C=O)=C(C)N1,-0.2022,-0.0243,0.1779,-403.183538,4.840905613161265
gdb_86079,CC1CC(C)=CC1(C)C,-0.2251,0.034,0.2591,-352.379824,7.05047017633549
gdb_86192,CC1OC(C)C(C)=C1C,-0.2194,0.0293,0.2487,-388.312461,6.767471759377216
gdb_86254,CC1CN(C)C(C=O)=N1,-0.2193,-0.0654,0.1539,-419.221799,4.187832343257553
gdb_86295,CC1CC(O)C1(O)C=O,-0.2407,-0.029,0.2117,-460.150921,5.760650468275659
gdb_86304,CC1CC(O)C11CCC1,-0.2486,0.0669,0.3155,-388.263537,8.585192360609213
gdb_86414,CC1CC(O)C2CC1C2,-0.254,0.0723,0.3263,-388.284757,8.879075332065883
gdb_86436,CC1CC(C)C=CC=C1,-0.2103,-0.0219,0.1884,-351.168113,5.126625168744139
gdb_86442,CC1CC(=O)OC(C)O1,-0.2626,0.0099,0.2725,-460.209735,7.41510275203173
gdb_86521,CN1CC(C1)C(=O)C#N,-0.2341,-0.0889,0.1452,-417.986726,3.951093282917457
gdb_86556,CC1CC(O1)C1COC1,-0.2414,0.0808,0.3222,-424.179332,8.767508648457333
gdb_86675,CC1CC(C=O)C11CO1,-0.2504,-0.0277,0.2227,-422.996499,6.059975716981528
gdb_86716,CC1OC(C=O)C2OC12,-0.2525,-0.0314,0.2211,-458.94443,6.016437498987946
gdb_86795,CC1CC(CC#C)C=C1,-0.2381,0.0232,0.2613,-349.930534,7.110335226076663
gdb_86935,CC1C(O)CC1CC=O,-0.2404,-0.0154,0.225,-424.211933,6.1225619053472995
gdb_86957,CC1OC(CC=O)C=C1,-0.2387,-0.0183,0.2203,-423.033182,5.994668389991156
gdb_86976,CC1OC(CC=C1)C=O,-0.2519,-0.0268,0.2251,-423.033817,6.125283043971899
gdb_87033,NC(=O)C1(CC1O)C#C,-0.2351,0.0118,0.247,-437.866494,6.721212402759035
gdb_87057,CN1CC1(C#C)C1CC1,-0.2253,0.0359,0.2613,-365.921851,7.110335226076663
gdb_87075,CC1CC1(C)C#CC#N,-0.259,-0.0341,0.2249,-364.79031,6.1198407667227
gdb_87112,CC1OC1(C)C(=O)C=O,-0.2492,-0.1008,0.1484,-458.949724,4.038169718904619
gdb_87135,CC1CC1(C)C1(C)CC1,-0.2472,0.086,0.3332,-352.329855,9.066833897163201
gdb_87166,CC1OC1(C)C1COC1,-0.2417,0.075,0.3167,-424.180739,8.617846024104399
gdb_87175,CC(=O)NC1(C)CC1O,-0.2451,0.0185,0.2636,-440.299277,7.1729214144424365
gdb_87203,CC1(CC2CO2)CC1O,-0.2538,0.0786,0.3324,-424.174615,9.04506478816641
gdb_87206,CC1CC1(C)CC1CO1,-0.2511,0.0857,0.3367,-388.250612,9.16207374902416
gdb_87211,CC1CC1(O)CN1CC1,-0.234,0.0811,0.3152,-404.28988,8.577028944735417
gdb_87247,CC1CC1(C)CCC=O,-0.2462,-0.0183,0.228,-388.285957,6.204196064085264
gdb_87264,OC1CC1(O)CCC=O,-0.243,-0.016,0.227,-460.137234,6.176984677839276
gdb_87364,CC1CC11C(C)NC1=O,-0.241,0.0362,0.2772,-403.156999,7.542996267387873
gdb_87383,CC1OC11C(C)OC1=N,-0.2655,0.0056,0.271,-439.060284,7.374285672662748
gdb_87396,CC1NC11C(C)CC1O,-0.2363,0.0691,0.3054,-404.30701,8.310357359524735
gdb_87491,CC1NC11C2NC1C2O,-0.2401,0.064,0.3041,-419.09126,8.27498255740495
gdb_87631,OC1CC11C=CCC1O,-0.2259,0.0226,0.2485,-423.003909,6.762029482128018
gdb_87672,OC1CC11OC(=O)C=C1,-0.2549,-0.053,0.2019,-457.779259,5.493978883064977
gdb_87685,CC1CC11CN(C)C1=O,-0.2377,0.0372,0.275,-403.153282,7.4831312176467
gdb_87741,CC1CC11CC(O1)C#N,-0.2504,0.0018,0.2522,-401.918238,6.862711611238173
gdb_87744,CC1OC11CC(C1)C#N,-0.2752,0.0269,0.3021,-401.931561,8.220559784912973
gdb_87832,CC1OC11CC2CC12C,-0.2426,0.0925,0.3351,-387.04448,9.11853553103058
gdb_87865,OC1CC11CC2CN2C1,-0.2237,0.0741,0.2979,-403.101248,8.106271962679825
gdb_87872,CC1CC11OC2COC12,-0.2317,0.0602,0.2919,-422.955949,7.943003645203897
gdb_87876,CC1OC11CC2CCC12,-0.2507,0.0705,0.3212,-387.041983,8.740297262211344
gdb_87882,OC1CC11CC2COC12,-0.235,0.0651,0.3002,-422.955205,8.168858151045598
gdb_87893,CC1CC11CC=CC1=O,-0.2352,-0.0403,0.1949,-385.916133,5.303499179343061
gdb_87932,CN1CC11CNC(=O)C1,-0.2294,0.0358,0.2652,-419.212357,7.216459632436017
gdb_87951,CC1=CC2(CC2O)OC1,-0.2052,0.0234,0.2286,-423.002923,6.220522895832857
gdb_87967,CC1CC2(CC2O)CO1,-0.2378,0.0747,0.3125,-424.206043,8.50355820187125
gdb_87996,CN1CC11CCC1(C)C,-0.2216,0.0845,0.3061,-368.371989,8.329405329896925
gdb_88025,CC1CC11CNC1C#N,-0.2472,0.0135,0.2607,-382.036187,7.094008394329071
gdb_88046,OC1CC11CCC1C#C,-0.248,0.0466,0.2946,-385.814374,8.016474388068064
gdb_88047,OC1CC11CCC1C#N,-0.2642,0.0261,0.2904,-401.923303,7.902186565834914
gdb_88150,OC1CC11OCOC1=O,-0.2547,-0.0062,0.2485,-494.900633,6.762029482128018
gdb_88184,CC1NC11CCCC=C1,-0.2199,0.0188,0.2387,-367.207364,6.495357896917335
gdb_88206,CN1CC11CCCOC1,-0.2224,0.0792,0.3016,-404.316623,8.20695409178998
gdb_88241,CC1CC1C#CCC#C,-0.2314,0.0374,0.2689,-348.671251,7.317141761546172
gdb_88257,CC1CC1C(=O)C(C)=O,-0.2353,-0.0784,0.1569,-423.045291,4.269466501995518
gdb_88313,CC1CC1C(=N)OC=O,-0.2792,-0.0268,0.2524,-439.092448,6.868153888487371
gdb_88357,CN1CC1C(C#C)C#C,-0.2308,0.0312,0.262,-364.68767,7.129383196448856
gdb_88527,CC1CC1C12CC(C1)O2,-0.2326,0.0822,0.3148,-387.0044,8.566144390237023
gdb_88581,CN1CC1C1=NCCO1,-0.2281,0.0126,0.2407,-419.181057,6.549780669409311
gdb_88633,OC1CC1N1C2CCC12,-0.2255,0.0835,0.309,-403.065386,8.408318350010292
gdb_88673,CC1(C)CN1C1CC1O,-0.222,0.0782,0.3002,-404.294106,8.168858151045598
gdb_88675,CC1(C)OC1C1CC1O,-0.2476,0.0755,0.3232,-424.18457,8.794720034703321
gdb_88677,CC1CC1C1CC1(C)C,-0.2367,0.0884,0.325,-352.330205,8.8437005299461
gdb_88708,CC1OC1C1CC1C#C,-0.2453,0.0434,0.2887,-385.814805,7.855927209216736
gdb_88732,CC1CC1N1CC1C=O,-0.2375,-0.0282,0.2093,-403.10016,5.695343141285289
gdb_88759,CC1OC1C1CC2CN12,-0.2326,0.0744,0.307,-403.067142,8.353895577518315
gdb_88815,OC1CC1C1NCC1=O,-0.2305,-0.0425,0.188,-439.042159,5.115740614245744
gdb_88866,CC1NC1C1OCCO1,-0.2473,0.0792,0.3266,-440.247508,8.88723874793968
gdb_88872,CN1CC1C1CCCC1,-0.2188,0.0769,0.2957,-368.387525,8.046406912938652
gdb_88913,CC1CC1NC(=O)C#C,-0.2498,-0.0262,0.2236,-401.917767,6.084465964602916
gdb_88916,CC1CN1CC(=O)C#C,-0.2366,-0.0562,0.1804,-401.878463,4.908934078776235
gdb_88974,CC1CC1CC1CC1O,-0.25,0.0812,0.3312,-388.248264,9.012411124671225
gdb_88983,CC1OC1CN1CC1C,-0.2163,0.0863,0.3026,-404.284953,8.234165478035967
gdb_89007,OC1CC1CC1COC1,-0.239,0.0748,0.3138,-424.168705,8.538933003991035
gdb_89020,CC1CC1[NH2+]CC([O-])=O,-0.2465,0.0211,0.2676,-440.290776,7.281766959426388
gdb_89021,CC1CC1OCC(C)=O,-0.236,-0.0158,0.2202,-424.21071,5.9919472513665575
gdb_89080,CC1CC1COCC#N,-0.2776,0.0119,0.2895,-403.12285,7.877696318213525
gdb_89104,OC1CC1OCCC#C,-0.2327,0.0482,0.2809,-422.945128,7.643678396498029
gdb_89115,CC1OC1CCCC=O,-0.2492,-0.0207,0.2286,-424.21102,6.220522895832857
gdb_89228,OC1CC2(O)C3CC1C23,-0.2439,0.0712,0.3152,-422.987633,8.577028944735417
gdb_89253,CC1CC2(C)C3NC3C12,-0.2195,0.0765,0.296,-367.142494,8.054570328812447
gdb_89323,CC12CC(O)C1(O2)C#N,-0.2725,-0.0082,0.2643,-437.85516,7.1919693848146276
gdb_89324,CC12CC1(C#C)C(O)C2,-0.2239,0.0423,0.2662,-385.821963,7.243671018682005
gdb_89331,CC1CC2(C)OC12C#N,-0.2685,0.0,0.2685,-401.93022,7.3062572070477785
gdb_89347,CC1CC2(C)CC12C=O,-0.2391,-0.0217,0.2173,-387.080658,5.913034231253192
gdb_89401,OC1CC2(O)CC2C1=O,-0.2359,-0.0249,0.211,-458.961231,5.741602497903467
gdb_89407,CC1C2CC2(O)CC1O,-0.2367,0.0663,0.303,-424.213916,8.245050032534364
gdb_89440,CC1OC2(C)CC3C1C23,-0.2321,0.0924,0.3245,-387.068255,8.830094836823106
gdb_89510,OC1CC2(O)CCC=C12,-0.2277,0.0123,0.24,-422.991647,6.530732699037119
gdb_89627,[NH3+]C1CC2(NC12)C([O-])=O,-0.256,0.0029,0.2588,-455.126714,7.042306760461694
gdb_89699,OC1CC2(CC1C2)C#C,-0.2504,0.0476,0.2979,-385.83833,8.106271962679825
gdb_89748,CC1OC2(CC2)C11CC1,-0.2199,0.0822,0.3022,-387.037025,8.223280923537574
gdb_89760,OC1CC2(CO2)C11CN1,-0.2419,0.0525,0.2944,-439.00657,8.011032110818867
gdb_89820,CC1CC2(CO2)C=C1C,-0.2304,0.0163,0.2466,-387.087036,6.710327848260641
gdb_89877,CC1CC2(C1)OC2C=O,-0.257,-0.0397,0.2173,-422.998664,5.913034231253192
gdb_89960,CN1CC2(NCC12)C=O,-0.216,-0.0387,0.1773,-419.143932,4.824578781413672
